#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
172106	species	CHILDIA CYCLOPOSTHIUM	0.1681943794744
39955	species	MONORAPHIDIUM MINUTUM	0.168163985897
578965	species	EUDACTYLINODES NIGER	0.168152005644
231162	species	ACHARAX SP. A2 MAKRAN	0.168097909761
155210	species	ACAULOSPORA SP. W3424	0.167994476637
155146	species	EPISTYLIS WENRICHI	0.167890679037
216774	species	CORETHRON INERME	0.167825602084
121206	species	HADROBUNUS MACULOSUS	0.167670445778
162551	species	EUKARYOTE MARINE CLONE ANT12 10	0.16758089383
77629	species	LULWORTHIA GRANDISPORA	0.167512319473
140278	species	UNCULTURED ARCHAEON SAGMA 8	0.1674726309522
347559	species	UNCULTURED MARINE GROUP II EURYARCHAEOTE HF10_36B02	0.1674532922126
182561	species	CYTHEROMORPHA ACUPUNCTATA	0.1673590985731
93982	species	HELICOBACTER SP. 'LIVER 3'	0.167313028105
1166	species	DOLICHOSPERMUM FLOS AQUAE	0.167249201035
88636	species	GYALECTA ULMI	0.1672198627472
152309	species	HYPOXYLON VOGESIACUM	0.167156763601
431324	species	CALONEIS AMPHISBAENA	0.167134138175
404701	species	PRORODONTIDAE ENVIRONMENTAL SAMPLE	0.16699668987883
165473	species	PARAJAPYX EMERYANUS	0.166855099752
884658	species	PROCERAEA FASCIATA	0.166823146031
423264	species	NEOTHRIX SUPERARMATA	0.166789050588
8782	class	AVES	0.166743659611368
436491	no rank	THEROPODA	0.166743659611368
436486	no rank	DINOSAURIA	0.166743659611368
436492	no rank	COELUROSAURIA	0.166743659611368
436489	no rank	SAURISCHIA	0.166743659611368
168	subspecies	TREPONEMA PALLIDUM SUBSP. PERTENUE	0.166666665096333
491079	no rank	TREPONEMA PALLIDUM SUBSP. PERTENUE STR. CDC2	0.166666665096333
160	species	TREPONEMA PALLIDUM	0.166666665096333
417444	species	CAPRIFOLIACEAE ENVIRONMENTAL SAMPLE	0.1666061022425
48633	species	PHAEOXANTHA KLUGI	0.166566903723
218206	species	DESULFOVIBRIO CAPILLATUS	0.166557885358
182770	species	PORPHYRA PAPENFUSSII	0.166548660946
86115	species	PLICASTOMA CUTICULATA	0.166520119134
549574	species	VIBRIO SP. 6H6	0.1663032603268
672932	species	GREGARINIDAE SP. FROM TUBULANUS POLYMORPHUS SR 2009B	0.166265300392
457827	species	TAGELUS CALIFORNIANUS	0.166172638914
111868	species	PEROPHORA JAPONICA	0.1661453208842
520954	species	UNCULTURED HALOPHILIC EUBACTERIUM	0.165993183162
5791	species	PHYSARUM POLYCEPHALUM	0.1658281755012
238039	species	SACCULINA SINENSIS	0.16577738891
560201	species	CHRONOGASTER TYPICA	0.165559267534
715245	species	BICOSOECIDA GEN. 1 SP. EK 2010A	0.165472729857
114847	species	UNCULTURED ROSEOBACTER SP.	0.165456994832
266819	species	RHYNCHOPUS SP. SH 2004 II	0.165189226387
561036	species	YARROWIA SP. TFM01	0.1651198674347
31296	species	HAPLOSPORIDIUM NELSONI	0.165112555635
202950	species	ACINETOBACTER BAYLYI	0.1650819810581
149981	genus	LEFUA	0.16504618705255
149982	species	LEFUA ECHIGONIA	0.16504618705255
223919	species	CLOSTRIDIUM DIOLIS	0.164882194825
537876	species	TYLENCHIDA CF. HELIONEMA SP. MHMH 2008	0.164778992933
106411	species	STREPTOSPORANGIUM YUNNANENSE	0.164511196137
536091	species	ARACHNULA IMPATIENS	0.164483267547
163259	species	UNCULTURED AQUIFICALES BACTERIUM	0.164428177695
325062	species	PROTACANTHAMOEBA BOHEMICA	0.164399850852
84405	species	HIPPEA MARITIMA	0.164386729278
86120	species	PSEUDOSTOMUM GRACILIS	0.164382577506
197528	species	PLATYAMOEBA PLURINUCLEOLUS	0.164342276462
42735	species	THERMOPALLIUM NATRONOPHILUM	0.164285427939
53616	species	LAMELLIBRACHIA COLUMNA	0.164282618296
178541	species	HALICLONA CINEREA	0.164268881758
265612	species	COSCINODISCUS SP. GGM 2004	0.1641968705501
39052	species	UNIDENTIFIED TRICHOMONAD 2	0.164023550431
34140	species	SIPHONOCLADUS TROPICUS	0.163996296232
630372	species	SCHIKHOBALOTREMA SPARISOMAE	0.163955245352
196926	species	CYCLOCLYPEUS CARPENTERI	0.1639374349003
94728	species	ACHROMATIUM SP. JD8	0.16392752427
713149	species	APHELENCHOIDES SP. KP	0.1639197273686
356934	species	PARADEXIOSPIRA VITREA	0.163840026151
6426	species	RIFTIA PACHYPTILA	0.163768559606
2028214	Unknown	Unknown	0.163654314918333
580160	species	DISCIAS SP. AT 2008	0.163596034628
374821	species	DOLICHODASYS SP. MAT2006	0.163540503248
581012	species	OSTEOBRAMA BELANGERI	0.163513204856
81460	no rank	MESOPLASMA LACTUCAE ATCC 49193	0.16351021024557
225505	species	CHLAMYDOMONADACEAE SP. NDEM9/21T 11D	0.163483570321
410612	species	FULIGO LEVIDERMA	0.163353305293
704180	species	GEOMONHYSTERA SP. ZQZ 2010A	0.163305880711
101140	species	KIRKOMYCES CORDENSE	0.163293664731
107628	species	UNCULTURED RUMEN METHANOGEN 2	0.163182100877
300510	species	SCHIZOMAVELLA AUSTRALIS	0.1631344347867
3166	class	CHLOROPHYCEAE	0.1630240745571
347540	species	UNCULTURED MARINE GROUP II EURYARCHAEOTE HF70_59C08	0.1630129885
367166	species	LUTEIMONAS SP. Q 1	0.163001260765
375565	species	TETRATRICHOMONAS SP. 2003 5001	0.1627763076406
368604	species	BONAMIA PERSPORA	0.1627622615888
85911	species	NATANTISPORA RETORQUENS	0.162615191377
110514	species	PRATYLENCHUS CONVALLARIAE	0.16260995751
104685	species	GALEOLARIA CAESPITOSA	0.162603745327
404081	species	FLAVOBACTERIALES ENDOSYMBIONT OF DIASPIS MANZANITAE D046	0.162545791164
451459	phylum	BLASTOCLADIOMYCOTA	0.162361019925571
451460	class	BLASTOCLADIOMYCETES	0.162361019925571
4805	order	BLASTOCLADIALES	0.162361019925571
4806	family	BLASTOCLADIACEAE	0.162361019925571
28581	genus	ALLOMYCES	0.162361019925571
28583	species	ALLOMYCES MACROGYNUS	0.162361019925571
6669	species	DAPHNIA PULEX	0.162336338740356
104674	species	CRYPTOCOCCUS MARINUS	0.162208197801
157126	species	POLYPODOCHRYSIS TEISSIERI	0.162029139495
45547	species	CANDIDA ETCHELLSII	0.1617017985233
86122	species	REISINGERIA HEXAOCULATA	0.161694283462
380133	species	HAPLOSPORIDIUM EDULE	0.16167193451
717519	species	EPICRIUS MOLLIS	0.161642051341
200601	species	OXYTRICHA SP. STEAMBOAT HOT SPRINGS	0.161495618285
738	species	HAEMOPHILUS PARASUIS	0.161487638061
361121	species	STREPTOMYCES SP. DA01013	0.161398198928
297934	species	TRINOTON FLUVIATALE	0.161381616202
1657	species	ACTINOBACULUM SUIS	0.161379793405
134362	order	CAPNODIALES	0.161362057606319
1047167	genus	ZYMOSEPTORIA	0.161362057606319
715962	no rank	DOTHIDEOMYCETA	0.161362057606319
147541	class	DOTHIDEOMYCETES	0.161362057606319
93133	family	MYCOSPHAERELLACEAE	0.161362057606319
451867	subclass	DOTHIDEOMYCETIDAE	0.161362057606319
1173715	species	ZYMOSEPTORIA PSEUDOTRITICI	0.161362057606319
985141	no rank	ZYMOSEPTORIA PSEUDOTRITICI STIR04_5.3	0.161362057606319
399094	species	PELTOGASTERELLA SULCATA	0.1612897448511
883753	species	PHANODERMOPSIS SP. TCR152	0.161187859421
468923	species	SCLEROLINUM CONTORTUM	0.16116945965
4847	varietas	RHIZOPUS MICROSPORUS VAR. OLIGOSPORUS	0.161065612187
68574	species	CHONDROSIA RENIFORMIS	0.160818704433
53656	species	PICHIA NAKASEI	0.160705867448
256336	species	SPATHULOSPORA ADELPHA	0.160697834079
231253	species	CALLIPALLENE SP. JMM 2003	0.160668935514
1125753	species	LIPOMYCES SMITHIAE	0.160660102529
120748	species	OOCYSTIS MARSSONII	0.160635151383
55992	species	OEDOCLADIUM CAROLINIANUM	0.160612582237
510611	species	THERMUS SP. K03	0.16058490420245
661996	species	HALECIUM PUSILLUM	0.160525647243
765940	species	UNCULTURED OEDOGONIALES	0.160520899589
12967	genus	BLASTOCYSTIS	0.1605121452837
158828	species	MONOMORPHINA STRIATA	0.1604790091251
195264	species	ORBINIA LATREILLII	0.1604089012171
51024	species	HYDRILLA VERTICILLATA	0.16040545431984
253245	species	OWENWEEKSIA HONGKONGENSIS	0.160315620524
760246	species	LASIOCHILUS JAPONICUS	0.16026518206
707166	subspecies	CYPHODERIA TROCHUS PALUSTRIS	0.1600587080455
209564	species	LOBARIA AMPLISSIMA	0.159844995052
77098	species	HALOMONAS PACIFICA	0.159839780239
515666	species	MYXOBOLUS ALBURNI	0.1597324626988
189438	species	RHIPOCEPHALUS PHOENIX	0.159728075482
102117	species	OSCILLATORIA SANCTA	0.159722883743
27404	species	DAPHNIA GALEATA	0.159646481683
186995	subfamily	RHINOLOPHINAE	0.159644919376167
58055	family	RHINOLOPHIDAE	0.159644919376167
9397	order	CHIROPTERA	0.159644919376167
30560	suborder	MICROCHIROPTERA	0.159644919376167
49442	genus	RHINOLOPHUS	0.159644919376167
159859	species	RHINOLOPHUS PUMILUS	0.159644919376167
525769	species	PARAHISTOMONAS WENRICHI	0.1592597888258
425003	species	VIRGIBACILLUS SP. LCKS000 ISOLATE10	0.159034342397
82518	species	TRICHOSPORON JIROVECII	0.158968628471
27408	species	PUGETTIA QUADRIDENS	0.158929379734
27915	species	RIDGEIA PISCESAE	0.158690073194
674967	species	CONAPERTA CIRRATA	0.158609957531
340085	species	APOFRONTONIA DOHRNI	0.1585387778726
240580	species	KLOSTERIA BODOMORPHIS	0.158431634977
407188	species	PELOBACTER SELENIIGENES	0.158194907934
104245	species	CLAVARIA ZOLLINGERI	0.158128828424
344920	species	COLACIUM SP. MI 11	0.157958515864
167756	species	COLACIUM MUCRONATUM	0.157957237789
667497	species	BACILLUS SP. 210_58	0.157814421416
524917	species	GYMNODINIOIDES SP. JCC 2008	0.157715302113
680078	species	MICROPROSTHEMA INORNATUM	0.157666339021
224198	species	PROTOOPALINA JAPONICA	0.1575603599437
713146	species	APHELENCHOIDES SP. BE	0.1575340227046
417433	species	BACILLALES BACTERIUM BPC C1/31 1	0.157380124666
46003	species	XIPHINEMA INDEX	0.157328269035
511823	species	CONDYLOSTOMA CURVA	0.1572984038346
87539	species	KORUGA BONITA	0.1571715666625
72562	species	THECAPHORA SAPONARIAE	0.1570302320696
147950	species	HENNEGUYA LESTERI	0.1570251237501
36744	species	MYCOPLASMA SIMBAE	0.157003358227
322485	species	TEREBRANTIA SP. B1920	0.1569816040444
693421	species	RAABENA BELLA	0.156968103419
97378	species	BISCOGNIAUXIA NUMMULARIA	0.156925650295
576232	species	PSALIDOPUS BARBOURI	0.156763039682
49720	species	HYPOXIS LEPTOCARPA	0.156642608404
112627	species	KALOTERMES FLAVICOLLIS GUT SYMBIONT CLONE KF1	0.156623260548
13678	genus	SCOMBEROMORUS	0.1565451626832
186747	tribe	SCOMBEROMORINI	0.1565451626832
646693	species	CURVIDITIS SP. JLR 2009	0.156398521525
571936	species	TERETRIUS NIGRESCENS	0.156362544111
217511	species	FULVIMARINA PELAGI	0.156358128198
55655	species	ENDOXOCRINUS PARRAE	0.156232392428
668367	species	SCHIZOPLASMODIOPSIS PSEUDOENDOSPORA	0.1561566809113
692335	species	LEPIDISIS SP. C1A	0.15595232864
414673	species	CILIATE SP. NCMS0601	0.1559307728618
28867	species	GELIDIELLA ACEROSA	0.155757382789
346242	species	PROTOCRUZIA CONTRAX	0.155698926461
29816	species	PROSOPANCHE AMERICANA	0.155677903476
257374	species	DIONE ARCUATA	0.1556635164139
552923	species	THIOTHRIX SP. ECTOSYMBIONT OF NIPHARGUS ICTUS	0.155658834425
231436	species	DESULFOBACTERACEAE BACTERIUM MSL53	0.155574073476
3037	species	EUGLENA LONGA	0.155563918269
5730	species	TETRATRICHOMONAS GALLINARUM	0.155528364291
461317	species	CANDIDA SP. NRRL YB 3031	0.155487874841
418346	species	SPHAERODOROPSIS ANAE	0.155475695566
257776	species	CALOPHYLLUM SOULATTRI	0.1554447147872
155143	species	EPISTYLIS HENTSCHELI	0.155377441848
271825	species	GYALIDEOPSIS VULGARIS	0.155348846473
449164	species	STAUROSIRA SP. D 20	0.1553478745453
474302	species	THALASSOPHAGACARUS FAIME	0.155343424233
469449	species	MYRIANIDA GIDHOLMI	0.155335480458
44065	species	GEOTRICHUM KLEBAHNII	0.155217764339
565059	species	BABESIA SP. GIRAFFE 1505	0.155134776749
215770	species	PHACUS LIMNOPHILA	0.1550511252537
160069	species	GLOEOTILOPSIS STERILIS	0.154932423467
297961	species	PARACAECILIUS SP. KY 2004	0.1549088020825
1032490	species	SORITES SP. 489	0.1548607674021
39275	species	ANOPLODISCUS CIRRUSSPIRALIS	0.154849384751
80648	species	GYROPORUS CYANESCENS	0.154833917135
143732	species	BRACHYPTERA SETICORNIS	0.154713945427
391276	species	NOVIBIPALIUM VENOSUM	0.154697079815
96789	species	CHROMULINA NEBULOSA	0.154658630095
86127	species	PSEUDOSTOMUM QUADRIOCULATUM	0.154570263992
86262	species	CORALLIUM KISHINOUYEI	0.154526339935
447702	no rank	ARTHROSPIRA PLATENSIS SP 12	0.154464150349
404946	species	ZOOTHAMNIUM SP. JCC 2006 5	0.1543843330862
981774	species	CLAVARIA INAEQUALIS	0.1543425707695
335952	species	HALOCOCCUS THAILANDENSIS	0.1542391564946
713570	species	CHRYSEOBACTERIUM SP. CH9	0.154182034658
578084	species	NOCTUIDONEMA SP. RGD802	0.154169940334
552467	species	CRYPTOCOCCUS GATTII	0.15408316409055
67620	species	GRAPHIUM PENICILLIOIDES	0.1540831570966
646315	species	HETEROPORA SP. AW 2009	0.153883896876
404726	species	UNCULTURED RAPHIDOPHYTE	0.153764441934
560151	species	AXONOLAIMUS SP. 1277	0.153624291078
143451	species	PLASMOPARA VITICOLA	0.153374180045
1281454	species	RODENT HEPACIVIRUS	0.153214705603
439488	no rank	SSRNA VIRUSES	0.153214705603
35278	no rank	SSRNA POSITIVE STRAND VIRUSES NO DNA STAGE	0.153214705603
11050	family	FLAVIVIRIDAE	0.153214705603
11102	genus	HEPACIVIRUS	0.153214705603
1249508	no rank	UNCLASSIFIED HEPACIVIRUS	0.153214705603
399226	species	UNCULTURED CANADIAN ARCOTT WETHER RUMEN PROTOZOA	0.153025309679
404700	species	CERCOMONADIDA ENVIRONMENTAL SAMPLE	0.152990592153
389315	species	CYMBASOMA SP. NEW CALEDONIA RJH 2006	0.152950423436
271692	species	DISSODINIUM PSEUDOLUNULA	0.152867084226
231614	species	TESTUDINELLA SP. GG 2003	0.152838299745
75757	species	DIDYMIUM NIGRIPES	0.152813159983
338262	species	ONYCHOGNATHIA RHOMBOCEPHALA	0.152807474485
211997	species	OCTOSTIGMA SINENSIS	0.152804278369
338274	species	GNATHOSTOMULA AXI	0.152782914096
86582	species	STYLATULA SP.	0.152610558819
66278	species	MELIOLA JUDDIANA	0.152482098692
236547	species	GASTROSACCUS PSAMMODYTES	0.152428651233
243782	species	EUMECYNOSTOMUM ALTITUDI	0.152392335646
283497	species	IOTROCHOTA BIROTULATA	0.1521925128349
457828	species	PISIDIUM OBTUSALE	0.15207935006
44646	species	PEZIZA QUELEPIDOTIA	0.152077553157
364607	species	SPHAERULARIA BOMBI	0.152063059052
621406	species	ACTINOMYCES SP. GTC3949	0.152011524452
658762	species	CHAETOMIUM SP. CQ31	0.151931021451
404102	species	FLAVOBACTERIALES ENDOSYMBIONT OF LEPIDOSAPHES PINNAEFORMIS D373	0.151926506434
585500	species	THRAUSTOCHYTRIIDAE SP. WO2007068997	0.1519222951103
281665	species	UROPODELLA LACINIATA	0.151897712546
873	species	DESULFOVIBRIO AFRICANUS	0.151863360539
288454	species	APORCELAIMELLUS SP. JH 2004	0.1518405232
704040	species	CAMERONIETA STRANDTMANNI	0.151837342757
53426	species	SULFOPHOBOCOCCUS ZILLIGII	0.151740594504
538900	species	ALLOIONEMA APPENDICULATUM	0.151555127538
28077	species	AZOSPIRILLUM AMAZONENSE	0.151553327756
94672	species	NYCTOTHEROIDES DESLIERRESAE	0.151501072527
234534	species	CANDIDA SP. BG01 7 26 006A 1 1	0.151419665507
240170	species	ZOOTHAMNOPSIS SINICA	0.151324500704
404067	species	FLAVOBACTERIALES ENDOSYMBIONT OF ASPIDIELLA SACCHARI D571	0.151241326134
424	species	METHYLOMONAS RUBRA	0.151239122328
984440	species	PHYLLODINUS NERVATUS	0.151065577366
491297	species	ANDES SP. PCC 2008	0.151065577366
404118	species	FLAVOBACTERIALES ENDOSYMBIONT OF PROTARGIONIA LARREAE D295	0.151059620587
192923	species	MEMBRANIPORA GRANDICELLA	0.150911021487
1007038	species	PUNCTURELLA SP. 2 SWA 2011	0.150581958407
65672	species	PIRIFORMOSPORA INDICA	0.150573171848
873547	species	NEPHROMYCES SP. MR 1N MBS2010	0.150551902166
592975	species	UNCULTURED CANDIDATUS SCALINDUA SP.	0.150519615461
84095	species	GRAFFILLA BUCCINICOLA	0.1505035480588
373635	species	HEPATOCYSTIS SP. MFF3	0.1504784086202
297415	species	OLISTHANELLA TRUNCULA	0.150455348477
228952	species	UNCULTURED GEOBACILLUS SP.	0.1504209659836
926811	species	ELECTROMA PAPILIONACEA	0.150353846695
134292	species	UNCULTURED BACTERIUM GR WP33 3	0.150033790436
65665	species	ACANTHAMOEBA TUBIASHI	0.149878381061
637536	species	CHLOROMYXUM RIORAJUM	0.149870771004
595957	species	RHINEBOTHRIIDEA GEN. 3 SP. 1 HEALY ET AL. 2009	0.149851892032
261516	species	UNCULTURED SPHINGOBACTERIACEAE BACTERIUM	0.149831112318
630361	species	HAPLOSPLANCHNUS PURII	0.149774033799
502090	species	LEPTOPHARYNX COSTATUS	0.149680812914
307043	species	TRIACANTHELLA SP. JM 2004	0.149608185047
305852	species	HYPNEA SP. DWF 2004	0.149599894993
520008	species	CERATOMYXA KENTI	0.149565509048
370573	species	POLYKRIKOS LEBOURAE	0.149537752896
424475	species	BATHYPALLENOPSIS CALCANEA	0.149532268058
169146	species	AMMOTHELLA BIUNGUICULATA	0.149532268058
453999	species	UNCULTURED MARINE CILIATE	0.149519796766
59620	species	UNCULTURED CLOSTRIDIUM SP.	0.1494556728912
6444	species	SIPHONOSOMA CUMANENSE	0.149423833396
54920	species	ECHIOPHIS PUNCTIFER	0.149391178749
296203	species	NEOCHELACHELES MESSERSMITHI	0.149369525005
450361	species	PLAKINA JANI	0.149367039261
945053	species	LEPTOPHARYNX SP. TS 2011	0.149119212302
262780	species	SYMBIODINIUM SP. EX CLADIELLA TUBERCULOIDES	0.149073669671
43695	species	ACRASIS ROSEA	0.1490124938037
681398	species	PORPHYROMONADACEAE BACTERIUM NM7	0.14891189687
464696	species	GIULIA TENUIS	0.148679450383
66400	species	PAROMALOSTOMUM FUSCULUM	0.148672798021
29423	species	LEGIONELLA OAKRIDGENSIS	0.148620194264
35944	species	KNIGHTIA EXCELSA	0.148586751967
478667	species	HARAMONAS VIRIDIS	0.148569861517
307245	species	GONIOMONAS AMPHINEMA	0.148561516546
45351	species	NEMATOSTELLA VECTENSIS	0.148496573507
401558	species	DEINOCOCCUS CELLULOSILYTICUS	0.14832802919
256645	species	DENDRYPHION NANUM	0.148318711379
221072	species	UNCULTURED STYGIOLOBUS SP.	0.1483151975683
1316151	species	SEPTOGLOMUS VISCOSUM	0.148285779275
95644	species	OLAVIUS LOISAE ENDOSYMBIONT 3	0.148284390899
110119	species	HEPATOZOON AMERICANUM	0.148222816342
338339	species	PORPHYRA SP. THU1206	0.148169830206
232676	species	ENENTERUM AUREUM	0.148138228572
13513	genus	EULEMUR	0.14810685423246
34828	species	EULEMUR MONGOZ	0.14810685423246
9445	family	LEMURIDAE	0.14810685423246
7991	order	CHARACIFORMES	0.148084733805
186628	no rank	CHARACIPHYSI	0.148084733805
480499	species	CYTTARIA SP. 105	0.148068386121
906905	species	NEOTERMES CASTANEUS SYMBIONT GHG 2010A	0.148050236427
504272	species	BABESIA SP. SABLE ANTELOPE/2005	0.14804989147861
630796	species	BACTERIUM ENRICHMENT CULTURE CLONE BA93	0.148008025648
211171	species	MESOCRICONEMA XENOPLAX	0.147929973924
370964	species	NATRONOCOCCUS SP. E7	0.147922570098
320055	species	CHROMADORITA TENTABUNDUM	0.147611471155
710152	species	NEOGYMNOCRINUS RICHERI	0.147604800237
31247	species	PLANOCERA MULTITENTACULATA	0.1475938620401
101117	species	SPORODINIELLA UMBELLATA	0.147530384237
73239	subspecies	PLASMODIUM YOELII YOELII	0.1473727434893
177116	species	KUDOA DIANAE	0.14733098092573
122881	species	GYMNETRON TETRUM	0.147297378655
431333	species	ACHNANTHIDIUM MINUTISSIMUM	0.147285297418
308620	species	KIRCHENPAUERIA PINNATA	0.147273163753
2110	species	MYCOPLASMA AGALACTIAE	0.147143658528
466578	species	PROTONEMURA MEYERI	0.147057873093
559933	species	HENNEGUYA LOBOSA	0.14705653767
122938	species	PARAMECIUM PUTRINUM	0.146974218222
44461	species	COCCOID PELAGOPHYTE CCMP1410	0.1468879595194
85549	species	ARTEMIA SALINA	0.146813384005
162154	species	CANDIDATUS ARCOBACTER SULFIDICUS	0.146813143279
647871	species	BACILLUS SP. NBPP88	0.146812242985
183760	species	UNCULTURED METHANOMICROBIALES ARCHAEON	0.1467874713858
269814	species	KUDOA IWATAI	0.14674600982497
33083	order	DICTYOSTELIIDA	0.146741062575
213153	species	PADINA SP. GUMOR034	0.146726743994
592041	species	MESOTAENIUM BRAUNII	0.14672586189
215705	species	EUGLENA COMMUNIS	0.146724520177
651448	species	FUNGAL SP. FCAS90	0.146721084812
4846	species	RHIZOPUS STOLONIFER	0.146682957653
555176	species	SPIROBOLELLUS SP. AUSTRALIA	0.1466375110966
116882	species	MACVICARIA MACASSARENSIS	0.146477542587
404944	species	ZOOTHAMNIUM SP. JCC 2006 2	0.146433545002
415607	species	PSEUDOMONAS ACETOXIANS	0.146390405389
120383	species	CUSPIDARIA CUSPIDATA	0.146354113093
296229	species	POLYASPIS LAMELLIPES	0.146330971627
347583	species	UNCULTURED MARINE GROUP II EURYARCHAEOTE HF130_40B01	0.146231701338
257462	species	UNCULTURED PHYLLOBACTERIACEAE BACTERIUM	0.146128171944
279481	species	POLYSTOECHOTES PUNCTATUS	0.145914239676
926807	species	CRENATULA AVICULARIS	0.145790991232
36140	species	CROSSODONTHINA KOREANA	0.14570958106
286115	species	SYNCHYTRIUM ENDOBIOTICUM	0.145708817231
45600	species	CANDIDA VACCINII	0.1456901209
679024	species	PICOLA CARIBBEA	0.1456765860158
275429	species	HALICLONA SP. OGL2003	0.145654958403
382450	species	ALPHA PROTEOBACTERIUM DG1293	0.145624492285
180410	species	BUELLIA ZOHARYI	0.1456172676155
40576	species	XENORHABDUS BOVIENII	0.145441911243
116809	species	PHYSCIA ADSCENDENS	0.14540600884733
447501	species	SPONGILLA SP. ZMB POR. 1266	0.145271782692
102404	species	TROPIDOMYA ABBREVIATA	0.145224082687
95551	species	CHTHAMALUS MONTAGUI	0.14520736523
39836	species	EUCHEUMA ISIFORME	0.1452003477038
38245	species	EMOIA CAERULEOCAUDA	0.1450472896911
53245	species	DESULFONATRONOVIBRIO HYDROGENOVORANS	0.145042979751
595963	species	RHINEBOTHRIIDEA GEN. 3 SP. 7 HEALY ET AL. 2009	0.145034035834
45089	species	NEOECHINORHYNCHUS PSEUDEMYDIS	0.1449275037429
249260	species	MACROBRACHIUM POTIUNA	0.14492328347
347630	species	UNCULTURED MARINE GROUP II EURYARCHAEOTE HF500_47D04	0.144838182998
